app_data_source,loc_region,return_to_yp,score_total,dem_gender,dem_age,edu_qual_highest,edu_qual_highest_year,emp_yes,emp_org_type,emp_duration,emp_currently,exp_w_child,exp_length_teacher,exp_length_school,exp_length_employee,exp_length_volunteer,interest_w_child,prac_scenario_volunt,prac_scenario_noshow,yi_hired
T3 2023,Kweneng,No,15.25,Female,25,Diploma,2022,No,"Farming, agriculture, or mining",2,Yes,Yes,5,8,7,12,4,1,Plan individually,0
T3 2023,Kweneng,No,15.25,Female,23,Bachelors Degree,2022,Yes,"Health care, social assistance, nonprofit",5,Yes,Yes,3,3,6,3,3,1,Plan individually,0
T3 2023,Central,No,15.25,Female,30,Certificate,2019,Yes,"Health care, social assistance, nonprofit",6,No,Yes,8,9,12,3,4,1,Plan individually,0
T3 2023,Central,No,15.25,Female,17,Certificate,2022,No,Other,5,No,Yes,24,4,7,4,1,1,Plan individually,0
T3 2023,Kgatleng,No,15.25,Female,19,Secondary School,2021,No,Other,4,No,Yes,21.6,4,4,12,4,1,Plan individually,0
T3 2023,Central,No,15.25,Female,23,Bachelors Degree,2023,No,Retail,13.2,No,Yes,9,2,19,1,4,1,Plan individually,0
T3 2023,Kgatleng,No,15.25,Female,21,Bachelors Degree,2024,No,Retail,10,No,Yes,6,10,4,4,4,1,Plan individually,0
T3 2023,Kgatleng,No,15,Female,21,Secondary School,2019,Yes,Retail,4,No,Yes,12,2,7,5,4,1,Plan individually,0
T3 2023,South East,No,15,Female,28,Secondary School,2023,No,Hotel or food services,22.8,No,Yes,2,2,12,11,4,1,Plan individually,0
T3 2023,Central,No,15,Female,22,Certificate,2021,No,Government or public administration,3,No,Yes,5,8,3,6,1,1,Plan individually,0
T3 2023,Southern,No,15,Female,32,Diploma,2019,Yes,Other,47,No,Yes,24,1,22.8,24,3,1,Plan individually,0
T3 2023,Kweneng,No,15,Female,30,Diploma,2016,Yes,Other,60,No,Yes,24,24,60,3,4,1,Plan individually,0
T3 2023,South East,No,15,Female,19,Certificate,2021,No,Other,12,No,Yes,14,6,12,24,4,1,Plan individually,0
T3 2023,Central,Yes,15,Female,36,Certificate,2007,Yes,Retail,60,No,No,36,30,48,6,1,1,Plan individually,0
T3 2023,North East,No,15,Male,25,Diploma,2023,No,Education,9,No,Yes,30,12,24,2,4,1,Plan individually,0
T3 2023,Southern,No,15,Female,17,Secondary School,2021,No,Other,11,No,Yes,1,2,3,1,4,1,Planning together with fellow facilitators,0
T3 2023,Southern,No,15,Female,26,Secondary School,2014,Yes,Government or public administration,6,No,Yes,3,1,3,6,4,1,Plan individually,0
T3 2023,North East,No,15,Male,29,Bachelors Degree,2017,Yes,Education,24,No,Yes,12,7,12,2,1,1,Plan individually,0
T3 2023,Southern,No,15,Male,32,Bachelors Degree,2021,No,Education,48,Yes,Yes,41,24,48,36,3,1,Planning together with fellow facilitators,0
T3 2023,Kweneng,No,15,Male,25,Secondary School,2017,Yes,Hotel or food services,24,No,Yes,3,5,8,3,4,1,Plan individually,0
T3 2023,Central,No,15,Male,31,Bachelors Degree,2017,No,"Health care, social assistance, nonprofit",48,No,Yes,6,24,27.6,12,4,1,Plan individually,0
T3 2023,North East,No,15,Male,26,Secondary School,2015,Yes,Education,4,No,Yes,2,3,1,3,4,1,Plan individually,0
T3 2023,Central,No,15,Female,21,Secondary School,2018,No,"Health care, social assistance, nonprofit",22.8,No,Yes,2,29,14,2,1,1,Planning together with fellow facilitators,0
T3 2023,Kweneng,No,15,Female,27,Certificate,2021,Yes,Retail,7,No,Yes,9,5,23,3,4,1,Plan individually,0
T3 2023,Kweneng,No,15,Female,23,Bachelors Degree,2021,Yes,"Health care, social assistance, nonprofit",15,Yes,Yes,3,6,3,24,4,1,Plan individually,0
T3 2023,Central,No,15,Male,31,Secondary School,2010,Yes,Manufacturing,6,No,Yes,3,36,3,12,4,1,Plan individually,0
T3 2023,Central,No,15,Female,32,Bachelors Degree,2022,No,Education,12,No,Yes,10,1,12,12,3,1,Plan individually,0
T3 2023,Central,No,15,Female,27,Certificate,2022,Yes,Software or technology,23,Yes,Yes,28,3,6,2,3,1,Plan individually,0
T3 2023,Southern,No,15,Female,22,Secondary School,2019,Yes,Government or public administration,12,Yes,Yes,6,16,5,36,4,1,Planning together with fellow facilitators,0
T3 2023,North East,No,15,Female,26,Certificate,2020,No,"Health care, social assistance, nonprofit",24,No,Yes,9,46,13,6,1,1,Plan individually,0
T3 2023,Central,No,15,Male,27,Secondary School,2014,Yes,Software or technology,24,No,Yes,10,12,5,11,4,1,Plan individually,0
T3 2023,North East,No,15,Female,23,Diploma,2021,No,Retail,9,No,No,12,12,27,36,1,1,Plan individually,0
T3 2023,Kweneng,No,15,Female,30,Secondary School,2010,Yes,Retail,12,No,Yes,2,24,23,19,4,1,Plan individually,0
T3 2023,Central,No,15,Male,21,Secondary School,2021,No,Transportation or warehousing,24,No,Yes,8,12,12,1,1,1,Planning together with fellow facilitators,0
T3 2023,Kweneng,No,15,Female,27,Certificate,2012,Yes,"Health care, social assistance, nonprofit",62,No,Yes,24,36,60,2,4,1,Plan individually,0
T3 2023,Kweneng,No,15,Female,20,Secondary School,2021,No,Other,12,No,Yes,9,12,6,4,4,1,Planning together with fellow facilitators,0
T3 2023,Kgatleng,No,15,Male,33,Certificate,2010,Yes,Hotel or food services,18,No,Yes,41,2,2,12,1,1,Plan individually,0
T3 2023,North East,No,15,Female,35,Diploma,2010,No,Education,120,Yes,No,160,24,120,75,4,1,Plan individually,0
T3 2023,Kweneng,No,15,Female,27,Bachelors Degree,2022,No,Other,22,No,Yes,2,3,21.6,9,4,1,Plan individually,0
T3 2023,North East,No,15,Female,24,Secondary School,2014,Yes,Other,12,No,Yes,2,4,8,4,4,1,Plan individually,0
T3 2023,Southern,No,15,Female,36,Secondary School,2006,Yes,Utilities or construction,15,No,Yes,3,5,3,12,4,1,Plan individually,0
T3 2023,Kgatleng,No,14.75,Female,0,Bachelors Degree,2022,No,Utilities or construction,6,No,Yes,9,2,3,7,4,1,Plan individually,1
T3 2023,North East,No,14.75,Female,25,Bachelors Degree,2022,No,"Finance, insurance or information services",9,Yes,Yes,3,2,3,12,4,1,Plan individually,0
T3 2023,Kgatleng,No,14.75,Female,19,Secondary School,2021,No,Other,8,No,Yes,2,2,3,4,4,1,Plan individually,0
T3 2023,Southern,No,14.75,Female,23,Secondary School,2017,Yes,Hotel or food services,8,No,Yes,12,2,3,3,3,1,Plan individually,0
T3 2023,North East,No,14.75,Male,23,Certificate,2019,Yes,Utilities or construction,2,No,Yes,9,2,3,2,4,1,Plan individually,0
T3 2023,South East,No,14.75,Female,19,Secondary School,2022,No,"Farming, agriculture, or mining",12,No,Yes,5,10,12,4,4,1,Plan individually,0
T3 2023,North East,No,14.75,Female,32,Certificate,2022,No,Education,5,No,Yes,3,12,22.8,4,4,1,Plan individually,0
T3 2023,North East,No,14.75,Male,23,Secondary School,2017,Yes,Retail,7,No,Yes,5,29,15.6,3,4,1,Plan individually,0
T3 2023,Kweneng,No,14.75,Female,21,Secondary School,2019,Yes,Government or public administration,4,No,Yes,9,4,6,2,4,1,Plan individually,0
T3 2023,Central,No,14.75,Female,23,Secondary School,2018,Yes,Other,12,No,Yes,36,5,2,12,4,1,Plan individually,0
T3 2023,Central,No,14.75,Female,32,Secondary School,2008,Yes,"Farming, agriculture, or mining",36,No,Yes,2,4,5,4,4,1,Plan individually,0
T3 2023,South East,No,14.75,Male,18,Secondary School,2021,No,Retail,4,No,Yes,5,1,24,3,1,1,Plan individually,0
T3 2023,North East,No,14.75,Female,18,Secondary School,2022,Yes,Arts and entertainment,4,No,Yes,2,1,3,4,3,1,Plan individually,1
T3 2023,Kgatleng,No,14.5,Female,40,Diploma,2021,No,Education,8,No,Yes,11,1,23,17,4,1,Plan individually,0
T3 2023,Central,No,14.5,Female,25,Secondary School,2015,No,"Health care, social assistance, nonprofit",36,No,Yes,2,24,13.2,15,4,1,Plan individually,0
T3 2023,North East,Yes,14.5,Female,21,Secondary School,2019,No,Government or public administration,14.4,No,Yes,14.4,20,24,3,4,1,Plan individually,0
T3 2023,North East,Yes,14.5,Female,24,Certificate,2016,Yes,Government or public administration,9,No,Yes,3,24,7,1,4,1,Plan individually,0
T3 2023,Southern,No,14.5,Female,26,Bachelors Degree,2019,No,Retail,12,No,Yes,18,2,36,24,3,1,Plan individually,0
T3 2023,Central,No,14.5,Female,24,Bachelors Degree,2022,No,"Finance, insurance or information services",5,No,Yes,3,4,2,6,4,1,Plan individually,0
T3 2023,Central,No,14.5,Female,24,Bachelors Degree,2022,No,Education,11,No,Yes,2,12,22.8,15,4,1,Wait for supervisor or further instruction,0
T3 2023,Kweneng,No,14.5,Female,25,Certificate,2018,No,Other,14,No,Yes,3,2,12,11,3,1,Plan individually,0
T3 2023,Kgatleng,No,14.5,Female,33,Diploma,2019,No,Education,10,No,Yes,6,24,22.8,24,1,1,Plan individually,0
T3 2023,North East,Yes,14.5,Female,24,Secondary School,2015,No,Manufacturing,5,Yes,Yes,12,1,3,3,4,1,Plan individually,0
T3 2023,Kweneng,No,14.5,Female,22,Secondary School,2018,Yes,Other,12,No,Yes,6,2,5,12,4,1,Plan individually,0
T3 2023,Central,No,14.5,Female,30,Certificate,2020,Yes,Education,6,No,Yes,36,6,29,6,4,1,Plan individually,0
T3 2023,Southern,No,14.5,Female,30,Bachelors Degree,2016,No,Retail,24,No,Yes,2,18,24,6,4,1,Plan individually,0
T3 2023,Kweneng,No,14.5,Female,28,Certificate,2020,Yes,"Health care, social assistance, nonprofit",13,No,Yes,6,2,11,5,4,1,Plan individually,0
T3 2023,South East,No,14.5,Female,27,Secondary School,2013,Yes,Other,48,Yes,Yes,12,48,19,1,1,1,Plan individually,0
T3 2023,Kgatleng,No,14.5,Female,30,Secondary School,2010,No,Other,27,No,Yes,48,12,29,24,1,1,Plan individually,0
T3 2023,Kgatleng,No,14.5,Female,24,Secondary School,2017,No,Education,72,No,Yes,5,89,32.400000000000006,48,1,1,Plan individually,0
T3 2023,North East,No,14.5,Female,34,Diploma,2021,No,Education,19,No,Yes,2,48,32.400000000000006,3,4,1,Plan individually,0
T3 2023,Kweneng,No,14.5,Female,27,Bachelors Degree,2023,No,Utilities or construction,3,No,Yes,9,2,24,3,4,1,Plan individually,0
T3 2023,North East,No,14.5,Female,19,Certificate,2022,No,"Health care, social assistance, nonprofit",6,No,Yes,6,11,12,3,4,1,Plan individually,0
T3 2023,South East,No,14.5,Female,28,Bachelors Degree,2019,Yes,Other,24,No,Yes,12,6,12,24,1,1,Plan individually,0
T3 2023,Kgatleng,No,14.5,Female,25,Diploma,2023,Yes,"Health care, social assistance, nonprofit",9,No,Yes,8,3,8,12,4,1,Plan individually,0
T3 2023,Kweneng,No,14.5,Female,26,Bachelors Degree,2019,Yes,"Health care, social assistance, nonprofit",8,No,Yes,5,4,12,3,3,1,Plan individually,0
T3 2023,Central,No,14.5,Female,30,Secondary School,2008,No,"Health care, social assistance, nonprofit",18,No,Yes,14,6,24,10,4,1,Plan individually,0
T3 2023,Kweneng,Yes,14.5,Female,27,Secondary School,2014,Yes,"Health care, social assistance, nonprofit",6,No,Yes,2,6,3,6,3,1,Plan individually,0
T3 2023,Southern,No,14.5,Female,26,Secondary School,2016,Yes,Manufacturing,72,Yes,Yes,6,89,23,53,4,1,Planning together with fellow facilitators,0
T3 2023,North East,No,14.5,Female,29,Secondary School,2012,No,"Health care, social assistance, nonprofit",12,No,Yes,8,7,2,8,4,1,Plan individually,0
T3 2023,Kgatleng,No,14.25,Male,24,Secondary School,2015,No,Retail,3,No,Yes,21.6,3,10,12,1,1,Plan individually,0
T3 2023,North West,No,14.25,Female,27,Secondary School,2015,No,Government or public administration,8,No,Yes,18,4,12,8,4,1,Plan individually,0
T3 2023,Southern,No,14.25,Female,23,Secondary School,2017,No,Government or public administration,30,No,Yes,5,3,12,16,4,1,Plan individually,0
T3 2023,North East,No,14.25,Female,20,Secondary School,2020,No,Education,12,No,Yes,12,48,36,60,4,1,Plan individually,0
T3 2023,North East,No,14.25,Female,18,Secondary School,2022,No,Government or public administration,5,No,Yes,2,21.6,3,24,4,1,Plan individually,0
T3 2023,Kgatleng,No,14.25,Female,18,Secondary School,2022,No,Retail,2,No,Yes,1,8,12,5,1,1,Plan individually,0
T3 2023,Chobe,No,14.25,Female,26,Certificate,2020,Yes,Other,36,No,Yes,6,3,6,4,1,1,Plan individually,0
T3 2023,South East,No,14.25,Female,18,Secondary School,2021,No,Other,6,No,Yes,3,8,1,24,4,1,Plan individually,0
T3 2023,South East,No,14.25,Male,18,Secondary School,2020,No,"Finance, insurance or information services",20.4,No,Yes,36,3,18,6,4,1,Plan individually,0
T3 2023,Kgatleng,No,14.25,Female,18,Secondary School,2022,No,Retail,6,No,Yes,9,6,12,3,4,1,Plan individually,0
T3 2023,Southern,No,14.25,Female,25,Secondary School,2016,No,Education,36,No,Yes,5,24,39.6,15,4,1,Plan individually,0
T3 2023,Southern,No,14.25,Male,20,Secondary School,2022,No,Other,48,Yes,Yes,36,21.6,39.6,6,4,1,Plan individually,0
T3 2023,Kweneng,No,14.25,Male,19,Secondary School,2021,No,Retail,5,No,Yes,5,7,24,3,4,1,Plan individually,0
T3 2023,Chobe,No,14.25,Female,24,Diploma,2021,No,Other,9,No,Yes,11,10,5,12,4,1,Plan individually,0
T3 2023,Kgatleng,No,14.25,Female,19,Secondary School,2021,No,Education,60,Yes,Yes,36,53,32.400000000000006,2,4,1,Plan individually,0
T3 2023,Southern,No,14.25,Male,28,Secondary School,2012,Yes,Other,18,No,Yes,24,1,12,6,4,1,Plan individually,0
T3 2023,Kgatleng,No,14,Female,22,Certificate,2022,Yes,"Health care, social assistance, nonprofit",3,Yes,Yes,3,5,3,16.799999999999997,4,1,Planning together with fellow facilitators,0
T3 2023,Southern,Yes,14,Female,26,Bachelors Degree,2019,Yes,Other,12,No,Yes,21.6,18,15,2,1,1,Plan individually,0
T3 2023,North East,Yes,14,Female,27,Secondary School,2014,No,Education,41,Yes,Yes,36,62,117.6,36,4,1,Plan individually,1
T3 2023,North East,Yes,14,Female,27,Diploma,2023,Yes,Retail,36,No,Yes,3,8,36,12,4,1,Plan individually,0
T3 2023,Central,No,14,Male,29,Certificate,2020,No,Government or public administration,18,No,No,27,25,32.400000000000006,5,4,0,Planning together with fellow facilitators,0
T3 2023,Kgatleng,No,14,Female,27,Secondary School,2014,Yes,Other,20,No,Yes,12,21.6,4,6,4,1,Plan individually,0
T3 2023,Central,No,14,Female,22,Certificate,2022,No,"Health care, social assistance, nonprofit",1,No,Yes,9,8,5,4,1,1,Planning together with fellow facilitators,0
T3 2023,Southern,No,14,Female,32,Secondary School,2010,No,"Health care, social assistance, nonprofit",12,No,Yes,2,16,15.6,18,4,1,Plan individually,0
T3 2023,Kweneng,No,14,Female,24,Secondary School,2018,Yes,Software or technology,48,Yes,Yes,11,36,24,5,3,1,Plan individually,0
T3 2023,North East,No,14,Male,23,Bachelors Degree,2022,No,Government or public administration,12,No,Yes,10,6,12,4,4,1,Plan individually,0
T3 2023,Kweneng,No,14,Female,23,Bachelors Degree,2022,Yes,Education,3,No,Yes,3,24,12,17,4,1,Plan individually,0
T3 2023,North East,No,14,Female,21,Secondary School,2018,No,Education,2,Yes,Yes,4,13,21.6,3,4,1,Plan individually,0
T3 2023,North East,No,14,Female,22,Diploma,2023,No,"Health care, social assistance, nonprofit",2,No,Yes,5,6,24,1,4,1,Plan individually,0
T3 2023,North East,No,14,Male,38,Diploma,2009,Yes,Other,36,No,Yes,36,6,12,6,1,1,Plan individually,0
T3 2023,South East,No,14,Female,20,Secondary School,2020,No,Education,5,No,Yes,6,2,18,9,1,1,Plan individually,0
T3 2023,South East,No,14,Female,23,Certificate,2020,No,Software or technology,72,No,Yes,5,42,13,3,1,1,Plan individually,0
T3 2023,Kgatleng,No,13.75,Male,18,Secondary School,2022,No,Other,3,No,Yes,8,5,3,3,1,1,Plan individually,0
T3 2023,South East,Yes,13.5,Female,32,Certificate,2017,Yes,Other,48,Yes,Yes,27,8,27,24,1,1,Plan individually,0
T3 2023,Central,No,13.5,Female,41,Diploma,2009,Yes,"Health care, social assistance, nonprofit",72,No,Yes,20,15.6,24,24,4,1,Plan individually,0
T3 2023,Chobe,No,13.5,Female,26,Bachelors Degree,2021,Yes,Utilities or construction,18,No,Yes,2,4,2,6,4,1,Plan individually,0
T3 2023,Kgatleng,No,13.5,Female,27,Secondary School,2014,No,"Health care, social assistance, nonprofit",48,No,Yes,6,15.6,24,3,4,1,Plan individually,0
T3 2023,Chobe,No,13.5,Female,24,Certificate,2017,No,"Health care, social assistance, nonprofit",10,No,Yes,1,3,3,4,4,1,Plan individually,0
T3 2023,Chobe,No,13.5,Female,19,Secondary School,2021,No,Education,11,No,Yes,3,3,7,12,4,1,Plan individually,0
T3 2023,Kweneng,No,13.5,Female,25,Bachelors Degree,2021,Yes,Other,10,Yes,Yes,13.2,3,2,9,3,1,Plan individually,0
T3 2023,Central,No,13.5,Female,34,Bachelors Degree,2019,Yes,"Health care, social assistance, nonprofit",24,No,Yes,3,42,42,36,1,1,Plan individually,0
T3 2023,South East,No,13.5,Female,22,Secondary School,2018,No,"Health care, social assistance, nonprofit",15,Yes,Yes,15.6,24,27.6,3,4,1,Plan individually,0
T3 2023,North East,No,13.5,Female,27,Bachelors Degree,2019,Yes,Retail,10,No,Yes,2,12,12,1,1,1,Plan individually,0
T3 2023,North East,Yes,13.5,Female,26,Secondary School,2015,Yes,Education,48,Yes,Yes,8,48,36,3,4,0,Plan individually,1
T3 2023,Southern,No,13.5,Female,30,Secondary School,2010,No,Retail,13.2,Yes,Yes,24,21.6,72,20.4,4,1,Plan individually,0
T3 2023,South East,No,13.5,Female,23,Bachelors Degree,2021,Yes,Other,11,No,Yes,9,2,8,16,1,1,Plan individually,0
T3 2023,Kgatleng,No,13.5,Male,22,Certificate,2019,No,Transportation or warehousing,3,No,Yes,3,2,2,5,4,1,Plan individually,0
T3 2023,Kweneng,No,13.5,Male,28,Bachelors Degree,2017,Yes,"Health care, social assistance, nonprofit",26,No,Yes,22.8,6,24,2,4,1,Plan individually,0
T3 2023,North East,No,13.5,Female,20,Secondary School,2018,No,Hotel or food services,5,No,Yes,4,2,2,6,3,1,Plan individually,0
T3 2023,Kweneng,No,13.25,Female,29,Masters Degree,2023,Yes,"Health care, social assistance, nonprofit",12,No,Yes,36,6,12,12,4,0,Plan individually,0
T3 2023,Kgatleng,No,13.25,Female,18,Secondary School,2022,No,Other,3,No,Yes,3,2,3,6,4,1,Plan individually,0
T3 2023,Kweneng,No,13.25,Female,24,Diploma,2022,Yes,"Health care, social assistance, nonprofit",2,Yes,Yes,9,5,24,5,4,0,Plan individually,0
T3 2023,Central,No,13.25,Female,19,Secondary School,2019,No,"Health care, social assistance, nonprofit",24,No,Yes,3,24,30,12,4,1,Plan individually,0
T3 2023,Kweneng,No,13.25,Female,21,Certificate,2020,No,"Health care, social assistance, nonprofit",36,No,Yes,2,42,36,120,4,1,Wait for supervisor or further instruction,0
T3 2023,Southern,No,13.25,Female,20,Secondary School,2019,No,Manufacturing,12,Yes,Yes,2,29,3,24,4,1,Plan individually,0
T3 2023,South East,No,13.25,Male,20,Secondary School,2019,No,Transportation or warehousing,1,No,Yes,5,1,2,4,1,1,Plan individually,0
T3 2023,South East,No,13,Female,22,Secondary School,2018,No,Other,67.19999999999999,Yes,Yes,27,42,32.400000000000006,24,4,1,Plan individually,0
T3 2023,Central,No,13,Female,24,Bachelors Degree,2022,No,Hotel or food services,6,No,Yes,21.6,2,12,5,4,1,Plan individually,0
T3 2023,North West,No,13,Female,26,Bachelors Degree,2020,Yes,"Health care, social assistance, nonprofit",12,Yes,Yes,5,24,5,12,4,1,Plan individually,0
T3 2023,Chobe,No,13,Female,24,Certificate,2016,Yes,"Health care, social assistance, nonprofit",6,No,No,12,24,3,4,1,1,Plan individually,0
T3 2023,Kgalagadi,No,13,Female,25,Bachelors Degree,2020,Yes,"Health care, social assistance, nonprofit",5,No,Yes,12,12,12,36,4,1,Plan individually,0
T3 2023,South East,No,13,Female,24,Bachelors Degree,2024,No,Other,9,No,Yes,2,3,12,3,4,1,Plan individually,0
T3 2023,North West,No,13,Female,24,Bachelors Degree,2022,No,"Finance, insurance or information services",31.200000000000003,No,Yes,6,23,9,12,4,1,Plan individually,0
T3 2023,South East,No,13,Female,26,Secondary School,2015,No,Other,30,No,Yes,24,12,42,2,1,1,Plan individually,0
T3 2023,Central,No,13,Female,30,Bachelors Degree,2019,Yes,Other,18,No,Yes,30,4,11,6,1,1,Plan individually,0
T3 2023,South East,No,13,Female,30,Bachelors Degree,2017,Yes,Other,24,No,Yes,12,12,21.6,24,4,1,Plan individually,0
T3 2023,Central,No,13,Male,19,Secondary School,2021,No,"Health care, social assistance, nonprofit",22.8,No,No,5,29,5,10,4,1,Planning together with fellow facilitators,0
T3 2023,Kweneng,No,13,Female,26,Secondary School,2014,Yes,"Health care, social assistance, nonprofit",2,No,Yes,2,24,12,4,4,1,Plan individually,0
T3 2023,South East,No,12.75,Male,26,Bachelors Degree,2022,Yes,Other,8,No,Yes,6,1,12,2,4,0,Plan individually,0
T3 2023,North West,No,12.75,Female,22,Secondary School,2018,No,Software or technology,5,No,Yes,4,6,2,3,4,1,Plan individually,0
T3 2023,South East,No,12.75,Female,27,Secondary School,2014,Yes,"Health care, social assistance, nonprofit",12,No,Yes,9,1,2,3,4,1,Plan individually,0
T3 2023,Central,No,12.5,Female,27,Bachelors Degree,2019,Yes,Other,3,No,Yes,7,3,2,6,1,1,Plan individually,0
T3 2023,South East,No,12.5,Female,0,Secondary School,2019,No,Retail,7,No,Yes,12,2,6,3,4,1,Plan individually,0
T3 2023,South East,No,12.5,Female,33,Diploma,2019,Yes,Government or public administration,3,No,Yes,5,3,24,2,4,1,Plan individually,0
T3 2023,North West,No,12.5,Female,24,Secondary School,2016,Yes,Government or public administration,9,No,Yes,5,21.6,7,2,4,1,Plan individually,0
T3 2023,Central,No,12.5,Female,22,Certificate,2022,Yes,Other,12,Yes,Yes,3,15,2,3,1,1,Plan individually,0
T3 2023,Kgatleng,No,12.5,Female,25,Secondary School,2015,Yes,Government or public administration,36,No,Yes,33.599999999999994,7,19.200000000000003,6,4,1,Plan individually,0
T3 2023,Central,No,12.5,Female,0,PhD,2020,Yes,"Health care, social assistance, nonprofit",36,Yes,No,27,6,6,36,4,0,Plan individually,0
T3 2023,North East,No,12.5,Female,31,Secondary School,2009,No,Other,24,No,Yes,6,30,6,4,4,1,Plan individually,0
